premise,correct,incorrect,pos_neg_sim,pos_sim,neg_sim,difference,sentence_mode,embedding_details,distance_metric,original_index
['a baseball player is swinging a bat at a ball This is a baseball player mid-swing about to hit the ball. The boy hits the baseball with a bat.  A baseball player reaching out the bat to hit a ball.'],['A batter is swinging for the baseball at a game.'],['A pizza is on a white pan on a grill.'],0.9568604230880737,0.9732457399368286,0.9469928741455078,0.0262528657913208,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,70
['A group of children playing soccer on a field. Fathers watching their children play soccer on a grassy field Children are playing kick ball in a fenced area.  Several kids that are playing soccer in the grass.'],['Kids play soccer outside on a grassy field.'],['The cat is peering out of the window.'],0.7990067601203918,0.9296693205833435,0.9018467664718628,0.027822554111480713,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,71
"[""a pepperoni pizza that hasn't been cooked yet A cooked pizza coming out of the oven. a very large pizza on a large rack A pizza sitting on top of an oven under a metal rack.""]",['A pizza is on a white pan on a grill.'],['Two men in the ocean riding the waves with surfboards. '],0.863420307636261,0.9506170749664307,0.8819985389709473,0.0686185359954834,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,72
['Two cranes on top of an island surrounded by water. Two cranes over mounds of sand by the water Twp cranes that are on ether side of a large flat area A barge on a body of water carrying various cranes.'],['A construction site across a body of water.'],['A herd of elephants eating from a grove of trees.'],0.9074119329452515,0.937322735786438,0.9199124574661255,0.0174102783203125,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,73
"['A picnic with alcohol, a large cooler, a blender, and mixers. Campground picnic table turned into full service bar. Coolers are set up and the makings for Margaritas. A large blue cooler with alcohol next to it.']",['Various beverages and preparation items on a picnic table.'],['The man watches the little boy on the surf board. '],0.795300304889679,0.8913284540176392,0.8721081018447876,0.019220352172851562,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,74
"['A cowboy rides next to a cow and prepares to rope it. A man with a hat on a horse, trying to lasso a cattle. A person on a horses chasing a cow. A cowboy on a horse preparing to throw a lasso at a calf.']",['A man riding on the back of a white horse next to a cow.'],['A gray cat is looking at an upside down blue bicycle.'],0.850286602973938,0.9741489887237549,0.8279051780700684,0.14624381065368652,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,75
['An apple tree filled with lots of apples  Some apples that are ready to be picked from the tree. Apples hanging from the limbs of an apple tree. some red apples hanging on part of an apple tree '],['Three apples still growing on a tree branch with some worm holes.'],['A person on skis in the open snow.'],0.8362547159194946,0.9070767164230347,0.8800554275512695,0.027021288871765137,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,76
['Cats sitting next to each other on furniture. The fur of a cat with another full cat next to it. This is a picture taken from the perspective of a cat. A view of a cat while looking down the back of a different cat.'],['One cat lies on a red blanket and is looking at another one.'],"[""A bird is perched on a container in a person's hand.""]",0.9086644649505615,0.9254859089851379,0.9456683397293091,-0.020182430744171143,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,77
['A black cat is scared by a large dog. A black cat with white paws walking past a dog. a cat and dog walking on the sidewalk next to a wall A black cat reacts to a dog with large ears.'],['a frightened black cat looking at a dog'],['Some green broccoli and hams are on the plate. '],0.7852829694747925,0.9527108669281006,0.8649874925613403,0.08772337436676025,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,78
['A couple of people that are holding an umbrellas. Two people standing on street corner with open umbrellas People with umbrellas on a rainy street near a Starbucks. A group of people with umbrellas on a street.'],['A group of people standing around each other holding umbrellas.'],['A raw pizza with red peppers and cheese is on the counter.'],0.867494523525238,0.9453519582748413,0.9303111433982849,0.015040814876556396,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,79
['A plate topped with different kinds of foods on a table. A plate of meat vegetables and piece of bread The large meal has a large entree and pieces of bread. Food arranged on a black plate sitting atop a table.'],['a close up of a plate of food with broccoli'],['A herd of cattle are eating in a field.'],0.9540948867797852,0.9652947187423706,0.9431421756744385,0.02215254306793213,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,80
['There is a tree near the tall clock. A clock in a grassy park in front of a tree. A clock sitting on a sidewalk next to a tree. A clock on a pole at a street corner.'],['There is an old-looking clock in the middle of a neighborhood. '],['A little boy taking a swim at the beach'],0.9105973839759827,0.9501680135726929,0.9552431106567383,-0.00507509708404541,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,81
['The people walk along the path near to the stores.  People walking on a city sidewalk where there are shops. A variety of people walk down a path with shops. A sidewalk area with people walking about next to buildings.'],['many different buildings near one another near trees'],['City bus with passengers boarding for Ballston Station.'],0.6417807340621948,0.6725071668624878,0.8537158966064453,-0.18120872974395752,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,82
['A group of people walking in the rain while carrying umbrellas. A couple of people walking with umbrellas during the day. A group of people standing with umbrellas.  A crowd of people on a rainy day with umbrellas at an event'],['People are standing outside holding umbrellas near a banner.'],['Middle aged dark-haired woman on telephone with a teddy bear beside her.'],0.8330209255218506,0.842543363571167,0.8964023590087891,-0.05385899543762207,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,83
['a person riding a snow board in the air  a snowboarding man rides down a big hill a man that is jumping a snowboard through the air An athlete with a snow board is performing on a city street.'],['A man on a snow board making a jump'],['A woman is tying her shoe on the bench'],0.9120281934738159,0.9665606021881104,0.9548266530036926,0.011733949184417725,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,84
['A boat sitting on top of a beach next to a body of water. A boat is sitting in the sand near the water. A boat out of the water on the shore with other boats in the background. A small boat is beached on the shore.'],['A boat stowed up on the beaches on sand.'],['A plain boarding and refueling in the rain'],0.9018785953521729,0.9567222595214844,0.9463456273078918,0.01037663221359253,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,85
['a person showing a picture of people on their cell phone a person holds on to a smart cell phone  A hand holding a cell phone into the air to record video. A hand is holding onto an electronic device. '],['A person is holding up their cell phone to take a picture.'],['Two giraffe stand near each other eating from a feeder. '],0.8815959692001343,0.9725324511528015,0.8852662444114685,0.08726620674133301,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,86
['A black and white picture of three boys and two holding an umbrella three males and two are holding umbrellas and bicycles A black and white photo of people walking by some bicycles. A group of people that are walking under umbrellas.'],"['three people in Japanese clothing, two are carrying umbrellas and all are wearing sandals and they are walking past parked bikes. ']",['The cat is peering out of the window.'],0.765947699546814,0.9243738651275635,0.8792234063148499,0.04515045881271362,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,87
['A man speaking at a public event behind a pitcher of ice water A man sitting at a table as part of a panel. A man sits at a table with a pitcher of water in front of him. A man sitting at a desk while a pitcher of water.'],['Man sits behind a microphone at a news conference. '],"['An old, run down city bus sits parked, with rust.']",0.7335706353187561,0.9440205693244934,0.7377777099609375,0.2062428593635559,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,88
"['A bathroom with a sink, toilet and safety rails. A toilet with the lid up and a sink in a tiled public bathroom  A small bathroom with a toilet and sink and handrails. There is a toilet and bathroom sink in the bathroom']",['A toilet that has a roll of toilet paper on top of it.'],['A young girl playing with a play doll while sitting on the floor. '],0.9249235391616821,0.9408141374588013,0.9430721402168274,-0.002258002758026123,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,89
['The delivery truck has colorful bottles on the side of it.  A truck that carries beer is parked on the side of a road. A delivery truck parked in a parking lot a delivery truck with the product painted on it'],['A truck wrapped in beer advertisements parked in a parking lot.'],['A man licking a purple and white tie'],0.8133648633956909,0.9255861043930054,0.8574422597885132,0.06814384460449219,fixed_single,snpmi_remove_stop_words = False_1Mlines_q_1_signed_1,cosine_similarity,90
