premise,correct,incorrect,pos_sim,neg_sim
A man takes a nap on the sidewalk in a busy city.,Someone is asleep on a sidewalk.,A man is sitting in an open field.,0.953518509865,-0.379982113838
A small tan dog jumping out of the water,a wet dog jumping,the dog is dry,0.9613468647,-0.91950571537
"Two men, one wearing a red shirt and another wearing a blue shirt, are inspecting a small tree while others are at work in the background.",Two men stand outdoors.,Two men wearing the same color shirt stand alone indoors.,0.833246171474,-0.745469808578
A woman wearing a martial arts uniform holds her sneakered foot with both hands over her head.,A person in a uniform,Nobody has a uniform.,0.950485348701,-0.874351382256
"A girl in black is sitting on the ledge of a balcony, and she is speaking with a group of chefs.",A group of professionals are speaking with a girl on a balcony.,"A girl in black jumping from the ledge of a balcony, ignoring the group of chefs yelling out to her.",0.861600458622,-0.940948605537
Two women wearing skirts and heels walking down a sidewalk.,Two women are walking.,The women are sitting at the cafe.,0.896743535995,-0.532225072384
A child and small dog running.,A child and dog running together.,A man eats a carrot.,0.975288152695,-0.241493165493
A band is performing on stage for people.,People watching a band perform.,A band practicing alone in their parents' basement,0.984979510307,-0.808845341206
The woman in the black shirt attempts to find her bike in the midst of the crowded street.,A woman is on a crowded street.,A woman is skydiving.,0.770920157433,-0.604759693146
An old dusty car is half way in the brown water.,A car partially sticking out of water.,A man drives his car.,0.824294030666,-0.0536978729069
"Lady vendor selling her goods, one man standing on a post, and two men in a wholesale store.",A woman and three men.,A dog sits alone next to a swimming pool.,0.882056593895,-0.719827473164
A skateboarder in the air straddling his upside-down skateboard.,A skateboarder is straddling his upside down skateboard and in the air.,A little girl tears the head off of her doll.,0.999410510063,-0.211407095194
A woman in a tan dress is tending to her wares in the market.,A woman is selling products.,A man is making a pizza.,0.809022068977,-0.206862300634
A male soccer player has his foot extended as if he has just kicked the soccer ball while the ball flies through the air.,The man is outside.,The man is laying on the couch.,0.860027194023,-0.872529745102
A boy with a concerned look it holding up two newspapers featuring a headline about murder.,A boy is holding paper.,A boy is not holding anything.,0.985635399818,-0.580846488476
Many people have painted faces at night.,There are at least 2 people.,The people are swimming in the ocean at noon.,0.896823883057,-0.812044024467
Tourists on a bridge pose for a photograph.,People pose for a photograph.,The President of the United States sits at his desk in the Oval Office.,0.988825321198,-0.417673051357
A group of people walking arm and arm across the green grass.,People are walking around.,The people are sitting on the ground.,0.893331289291,-0.520798504353
"A street vendor in chef's clothing with a food cart, which has gathered people around it.",A street vendor is outside.,The street vendor is at home cooking dinner.,0.870893001556,-0.491004645824
"A man is standing in the corner of a baseball field, dressed in a white dress suit, having a cameraman pointing a camera towards him.",A man is standing in the corner of a field while a camera is pointed at him.,A man is sitting in a mall courtyard on a metal bench.,0.966021955013,-0.561978757381
A carefully balanced male stands on one foot near a clean ocean beach area.,A man is ouside near the beach.,A man is sitting on his couch.,0.795872807503,-0.558346271515
"A woman with short blond-hair smiling and singing into a microphone while a man in a striped shirt, further back, plays an acoustic guitar.",Two people are performing.,The cow jumped over the couch,0.959492981434,-0.689773917198
Blurry people walking in the city at night.,People walking in the city,Seven people dancing in a nightclub.,0.937717556953,-0.0955466404557
A young women dips her feet into a natural spring in an outdoor setting.,A woman is outside touching water.,The woman dips her toes into the indoor pool.,0.961675703526,-0.497833609581
"Multiple women are wearing middle eastern outfits of gold, blue, yellow and red and performing a dance.",There are at least 2 women.,The woman is alone and asleep in her canoe on the moon.,0.50911128521,-0.391684561968
Four people dine at a restaurant.,four people dining,the people are at the motel sleeping,0.821097314358,-0.03154207021
A man is carrying a child on his shoulders.,A child is on a mans shoulders.,The man is driving a bus.,0.88801753521,-0.949115633965
"Street vendors sell various wards, including pineapples and soccer balls.",Street vendors are selling items.,Street vendors are closing their shops.,0.886380136013,-0.588126778603
A girl jumping on pavement.,A girl jumping,A girl in bed,0.986201405525,-0.538412213326
Horses jumping a hurdle in a race.,"During a race, horses jump over a hurdle.",A lion is eating a huge slab of raw meat.,0.844546198845,0.305408775806
A happy boy is jumping in front OD city fountain.,There is a boy near a fountain.,The boy is standing still in the fountain.,0.689272105694,0.361579418182
People are gathered together watching something.,A group of people watch something.,A lonely boy picks up a penny off the ground.,0.996911644936,-0.546734213829
People working together to build a shed.,people are building,people are doing nothing,0.945108652115,-0.847470223904
Excited children pass their parents on their way from the parking lot.,Children go past their parents.,The children are watching TV at home.,0.928128898144,-0.719019055367
A blond man stands next to a cement mixer with mountains in the background.,A man stands outside in front of some mountains.,A construction worker takes a nap on a sofa.,0.979637801647,-0.715263605118
A small boat carrying at least one passenger floats in the water near a dock around sunset.,A boat is carrying a passenger.,A whale eats the fish.,0.90154838562,-0.786484718323
"There is a white building, with several people and a mountain nearby, and four automobiles.",There are four vehicles present.,The building is all black.,0.987806618214,-0.807076096535
Speakers in a room full of people sitting in chairs.,There are people indoors.,The speakers are playing propaganda messages while driving down a war torn street.,0.765322327614,-0.252934426069
A young boy and young girl both wearing shorts stand face on the street while an adult's arm can be seen nearby.,People wearing shorts,Nobody has shorts.,0.960675060749,-0.804561853409
The guys in white shirts horse around near a park.,Guys wearing white shirts play around by the park.,The girls eat their lunch at the park.,0.566996574402,-0.271046191454
Two men and one woman are performing music on a stage.,Three musicians are performing at a concert,The stage is extremely quiet,0.798575699329,-0.521125912666
Two black dogs in the snow.,Two dogs are outside.,The pets are waiting in the kitchen for a treat.,0.656171798706,-0.391593337059
A woman wearing a red scarf raises her hand as she walks in a parade.,A woman raises her hand as she walks in a parade.,A woman plays basketball at the park.,0.999377608299,0.120999410748
Two little girls play in a fountain.,There are girls outdoors,The girls are watching tv,0.898503422737,-0.626134932041
A man rock climbs with a city and body of water in the background.,A man is outside.,The man is swimming.,0.922300577164,-0.425987690687
A black and white dog running through shallow water.,Two dogs running through water.,Two dogs inside sleeping.,0.952809929848,-0.564172625542
