correct,incorrect,premise,pos_sim,neg_sim
Two children on a beach flying a yellow kite.,A couple of white bathroom sinks mounted to a wall.,two kids play at the beach with their kite  Two persons flying a kite on the sea beach. Two little kids flying a kite on a beach. Two children flying a kite on the beach.,0.9907572865486145,-0.09660548716783524
Orange cat walking across two red suitcases stacked on floor.,A mirror shot of a dog sitting in a car.,A cat is jumping off of a stack of suitcases. a yellow cat on top of stacked suit cases about to jump off a cat standing on red colored travel luggage  A cat is playing on top of two suitcases. ,0.9714035391807556,-0.3032183349132538
A small blue bird is perched on a small limb.,A plane is flying in the sky over two houses. ,A bird perched on top of a leaf filled tree. The blue bird is on a branch of a tree. A bird is perched on top of a branch with many leaves. The bird is on the branch with leaves alone ,0.9636191129684448,-0.5750570297241212
A zebra stands on a dirt patch in a field.,a building with a door sitting behind a sign ,A zebra standing on top of a lush green field. a zebra in a field with trees in the background A zebra standing in the middle of a field A zebra that is standing in the dirt.,0.9837567210197449,-0.04987952858209621
A dog laying on a towel on a bathroom floor. ,Two men standing beside one another smiling at an event. ,A very cute looking black dog laying on the floor. a dog that is laying down on a blue towl The dog is laying on the bathroom floor next to the toilet. Big black dog laying on a bathroom floor with it's head on a towel.,0.9956150054931641,-0.4856850504875184
A pizza with lots of toppings sits ready to be eaten.,A stop sign with another message than it's true one.,"A whole pizza with cheese, green peppers and onions. A baked pizza is sitting on a wooden board.  A large loaded pizza sitting on top of a wood board. A pizza that has been cooked with many different toppings on it.",0.9321370720863345,-0.264132022857666
Two small children lie on the bed near one another.,Two men in the ocean riding the waves with surfboards. ,A couple of children sleeping in a bed together under a blanket. Two kids laying on a bed in a bedroom Two kids laying down propped up on pillows. Two children cuddle together on the bottom bunk.,0.26591384410858154,0.008553807623684406
A person that is surfing a wave in the ocean.,The city bus is traveling down the road.,A man with a blue surfboard rides a very small wave. A male surfer riding a very small wave to shore. A woman is body surfing the crest of a wave. A surfer takes a laying position while gliding across a small wave.,0.9491206407546999,-0.06824004650115956
A woman sitting on a horse with a number on her back,Double Decker bus stopping at a bus stop with people. ,The cowgirl is waiting for her turn at the event. a group of kids sitting on the backs of horses a couple of kids are sitting on horses A group of people riding on the back of brown horses.,0.9666105508804319,-0.13532128930091858
A fire hydrant on a city sidewalk ,"A view of a dirty shower, with no curtain.",a hydrant at the street well closed with chains A red fire hydrant on a busy city street A fire hydrant with a green top and a white and black circle painted on it. A red and green fire hydrant sitting on the side of a road.,0.9472792148590088,-0.28956249356269836
A patio with many chairs and a few tables.,a small plane on an air port run way,An outdoor setting is lined with tables and chairs. A courtyard with tables and chairs and umbrellas. An outdoor view of a dilapidated european restaurant Tables are set up outside on a patio for dining. ,0.974586606025696,-0.3480839133262634
Baked pizza displayed on serving platter for consumption.,"A group of young people walking into a park, some of them carrying skateboards.","A piece of lasagna with cheese and vegetable. The thick crust pizza is on a metallic tray.  A pizza with cheese, peppers, pepperonis and a melted cheese crust. A cut cooked pizza on a tray on a surface.",0.954285144805908,-0.174499973654747
a clock that is up by the ceiling on the wall,Green leafy vegetables and carrots laying on a bag.,A fancy clock hung up on a decorated wall. a clock on a wall with lights on the ceiling  A large clock is on the colored wall of this building. A clock mounted to a wall painted with colorful colors.,0.9958614110946655,-0.47968789935112
The legs and feet of people at a luggage carousel,a frightened black cat looking at a dog,some people waiting for their luggage and one is wearing tennis shoes Two people wait patiently for their luggage at the conveyor in the airport A person wearing black Converse and black jeans waits for their luggage to come down the belt.  A group of people standing around an airport luggage carousel.,0.8693319559097288,-0.14942704141139984
A man in a red shirt and black tie looking out a window.,The man watches the little boy on the surf board. ,A man standing with his arms folded while smiling.  A man with glasses is smiling at the window. A man with glasses smiles towards a distance a man wearing glasses a red short and tie looking out a window,0.9020490050315857,0.08517453074455261
A man stands beside a yellow phone and red car.,A white-and-black cat sitting on top of a laptop.,Red train at a stop and a man that is waiting.  A man standing next to a train and phone booth. A man standing in front of a red train. Man in hat standing near a bright red vehicle.,0.9444077014923096,-0.319032907485962
Blue and white truck parked next to an open building. ,Two personal sized pizzas on a dining table in front of people. ,A blue truck with tarp covered trailer drives down the road. A covered truck is parked on a brick lot. A blue truck driving down a road next to a tent. The truck is parked while the driver is getting directions .,0.8382640480995176,-0.06557996571063995
A man wearing glasses and a brown suite standing at a counter on a cellphone.,A tub and and sink in a bathroom.,A man standing in front of a counter talking on a phone. a man with a cell phone that is looking down A guy wearing a suit in a clothing store talking on a cell phone.  there is a man in a suit store talking on the phone,0.904884934425354,-0.3186429738998414
