premise,correct,incorrect,pos_sim_M,neg_sim_M,pos_sim,neg_sim
"LSC set a deadline of October 1, 1998, for submission of state planning reports.","LSC has a deadline of October 1,1998 to submit state planning reports.",There is no deadline with the LSC to submit state planning reports,0.9620416760444641,0.08255922794342041,0.9877234101295471,0.05426892638206482
The aggregate effect on the amount of federal government saving is what affects the level of national saving and economic growth.,Federal government saving affects economic growth.,Federal government saving has no affect on economic growth.,0.9521608948707581,0.09672871232032776,0.9954355955123901,0.06209549307823181
yeah and how about how about like on the weekends do you do sports or do you go out,Do you play sports on the weekend?,No one plays sports on the weekend.,0.9496648609638214,0.1270848512649536,0.9787770807743073,0.04563206434249878
"Territorial rights, in the form of a deck chair, can be assured for a nominal sum.",A deck chair can be used to show territorial rights.,You have no territorial rights with a deck chair.,0.8627687394618988,0.256685346364975,0.9646586179733276,0.03152433037757879
"Possibly three months.""",Maybe three months. ,At no time ever. ,0.923741340637207,0.16735529899597168,0.9443386197090149,0.011278867721557617
well i think of uh you mean as far as retirement,I believe you are referring to retirement.,You never discuss retirement.,0.9412721395492554,0.047912538051605225,0.9502402245998383,0.017544418573379517
"Recent SAB deliberations on mortality and morbidity valuation approaches suggest that some adjustments to unit values are appropriate to reflect economic theory (EPA-SAB-EEAC-00-013, 2000).",Economic theory is the deciding factor when it comes to valuation.,Adjustments can never be made to mortality valuation.,0.9740110039710999,0.08699297904968262,0.9945480227470398,0.062303900718688965
"IRS Restructuring and Reform Act, its budget requests, and administration of various tax","Containing IRS Restructuring and Reform Act, its budget requests, and administration of various tax",There are no taxes.,0.9832901656627655,0.0665854811668396,0.9541257917881012,0.021892964839935303
The Illinois Equal Justice Foundation has recently made its first grants from money appropriated by the Illinois General Assembly.,The Illinois Equal Justice Foundation just received money from the Illinois General Assembly.,The Illinois Equal Justice Foundation received nothing from the Illinois General Assembly.,0.9628047347068787,0.4420776665210724,0.992094099521637,0.060273945331573486
"Usually, sites for program effects case studies should be selected with great care for criteria such as whether there is evidence that the program has been implemented at the site, whether the site has been subjected to changes that could have the same effects as the program or that could mask its effects, and how the addition of this site to the group of sites being studied supports the generalizability of the findings.",The addition of a site to an existing group of sites under study has to support generalizability of the findings.,There is no criteria for selecting sites for programs.,0.971174031496048,0.09040775895118713,0.9988176226615906,0.06704327464103699
'I don't suppose you could forget I ever said that?',"It's not likely you'll forget that, right?",I hope that you can remember that forever. ,0.9749050140380859,0.10183542966842651,0.9993832111358643,0.06784969568252563
yeah okay yeah those games are fun to watch you you you watch those games,Those games are a lot of fun.,Those games are really boring.,0.9873133301734924,0.030210167169570923,0.9844337999820709,0.05290296673774719
"EPA estimates that 5.6 million acres of lakes, estuaries and wetlands and 43,500 miles of streams, rivers and coasts are impaired by mercury emissions.","The release of mercury has an impact on rivers, streams and lakes",Mercury emissions have no effect on bodies of water.,0.8950400948524475,0.22232210636138916,0.9652062356472015,0.034750491380691584
but i think that's probably a good idea,I believe that is potentially a great idea.,That's definitely a terrible idea.,0.9425672292709351,0.07871603965759277,0.9448938369750977,0.014807820320129395
"It has a full program of events, including lectures.","There are a full slate of events, including seminars.",There aren't any lectures in the list of events.,0.9967615902423859,0.10652071237564087,0.9765991270542145,0.047202467918395996
well so okay you need to get married and have kids and then when they're big enough you can have them go do the yard  and you can do what you want to do,The reason to have children is so that they can do yardwork.,Children are never too young to do yardwork.,0.9696186184883118,0.13399779796600342,0.9885115325450897,0.05932116508483887
Routine screening and intervention will require engendering a sense of role responsibility among emergency department clinicians towards addressing substance abuse.,Routine screening helps address substance abuse.,Routine screening has no impact on substance abuse prevention.,0.961068719625473,0.0653231143951416,0.9956769049167633,0.06654828786849976
"Basically, to sell myself.","To sell myself, basically.",I will never sell myself.,0.9910427927970886,0.05096381902694702,0.9880298972129822,0.05896341800689697
yeah i know the motor oil,I am aware of the motor oil.,I know nothing about the motor oil.,0.9219551086425781,0.07070022821426392,0.9473586976528168,0.01855906844139099
um-hum yeah that's very true you know how many is it they say we have so many lawyers in this country and i guess i i live near Washington being in in Baltimore it's something like one in four people in the Washington,There are a lot of lawyers in this country.,There are barely any lawyers in this country.,0.980169951915741,0.0744009017944336,0.9859324097633362,0.05749225616455078
cook and then the next time it would be my turn and i'd try to outdo him and then he'd try to outdo me and  we we was really a lot of fun and,I would cook and then the next turn would be his and we would try to outdo each other. ,"I would cook and he never would, it always turned out to be a chore. ",0.9946911036968231,0.08834895491600037,0.9970565736293793,0.06956219673156738
"Summary of Deferred Maintenance as of September 30, 199Z (in Millions of Dollars):","Deferred Maintenance in Millions of Dollars, as of September 30, 199Z:",There was no deferred maintenance.,0.9829082489013672,0.10429084300994873,0.9914052784442902,0.0640375018119812
"As Jon looked at him, Barnam puffed out his chest.",Barnam puffed out his chest when Jon looked at him.,Jon never looked at Barnam.,0.9727132320404053,0.07546889781951904,0.972350537776947,0.046913325786590576
yeah that's that's always nice when you have an animal that the kids can play with like that how old are the kids,It's good to have an animal the kids can play with. ,It's never nice for kids to have animals to play with. ,0.9814669489860535,0.18457376956939697,0.9963091909885406,0.07181692123413086
